policy_id,roof_age,roof_vulnerability,dwelling_construction,water_loss_recency,prior_claims_5yr,coverage_a_amount,fire_station_distance,home_age,square_footage,iso_class,insurance_lapses,pet_ownership,swimming_pool,trampoline,wood_burning_stove,home_business,recent_renovations,monitored_alarm,fire_sprinklers,gated_community,wildfire_zone,canopy_density,flood_zone,foundation_type,slope_pct,burn_history,hail_zone,t3_slope_burn,t3_flood_foundation,t3_roof_age_wildfire,t3_trampoline_hail,t3_claims_wildfire,t3_firestation_slope,tier1_score,tier2_adjustment,tier3_multiplier,final_risk_score,decision,claim_frequency,claim_severity,expected_loss,expected_loss_formula
POL007466,24,slate,brick_veneer,1,0,350000.0,12.4,4,1748,8,0,dangerous_breed,above_ground,0,none,none,1,1,none,0,0,dense,0,concrete_slab,2.4,0,0,0,0,0,0,0,0,54.0,0.0,1.0,54.0,Standard,0.22,23516.0,5969.18,5173.52
POL007467,4,metal,brick_veneer,1,0,500000.0,1.0,115,4294,1,1,standard_pets,in_ground,0,gas_fireplace,none,0,0,full,0,0,dense,1,concrete_slab,0.3,0,0,0,0,0,0,0,0,40.5,8.0,1.0,48.5,Standard,0.216,48288.0,13452.26,10430.21
POL007468,29,metal,brick_veneer,1,0,1000000.0,5.6,117,3838,8,0,none,none,0,none,none,0,1,partial,1,1,moderate,0,concrete_slab,2.2,1,1,0,0,1,0,0,0,59.0,-11.0,1.06,50.88,Standard,0.2189,57862.48,15054.04,12664.94
POL007469,11,asphalt,wood_frame,0,1,250000.0,5.3,73,5491,3,0,standard_pets,above_ground,0,none,active_business,0,0,none,0,1,moderate,0,concrete_slab,0.0,0,0,0,0,0,0,1,0,52.5,10.0,1.03,64.38,Rated,0.3085,79511.76,32784.4,24526.2
POL007470,3,metal,wood_frame,1,1,350000.0,0.6,21,4051,2,2,none,none,0,none,none,1,0,none,0,0,sparse,0,concrete_slab,6.4,1,0,0,0,0,0,0,0,46.5,3.0,1.0,49.5,Standard,0.261,32382.0,10632.36,8451.7
POL007471,23,asphalt,brick_veneer,0,4,250000.0,0.5,24,3282,10,1,standard_pets,none,1,none,none,0,1,none,0,0,moderate,0,poured_concrete,18.8,0,0,0,0,0,0,0,0,55.0,8.0,1.0,63.0,Rated,0.432,36504.0,13820.06,15769.73
POL007472,28,asphalt,wood_frame,0,1,500000.0,4.2,61,6492,4,0,none,none,0,none,none,0,1,none,0,0,moderate,0,poured_concrete,0.0,0,1,0,0,0,0,0,0,63.5,-5.0,1.0,58.5,Standard,0.23,60764.0,18461.32,13975.72
POL007473,8,asphalt,brick_veneer,0,0,250000.0,2.6,0,5412,10,0,dangerous_breed,none,1,none,home_office,0,0,none,0,0,dense,0,poured_concrete,10.3,0,1,0,0,0,1,0,0,38.0,14.0,1.03,53.56,Standard,0.2417,43117.92,13593.44,10420.74
POL007474,3,asphalt,masonry,0,0,1000000.0,3.9,73,5734,8,0,none,none,0,none,none,0,1,none,0,0,sparse,0,poured_concrete,5.2,0,0,0,0,0,0,0,0,39.0,-5.0,1.0,34.0,Standard,0.11,51608.0,6520.14,5676.88
POL007475,23,slate,masonry,0,1,350000.0,1.4,78,5824,5,0,none,none,0,none,none,0,1,none,0,1,moderate,0,block,7.7,0,0,0,0,1,0,1,0,39.5,-5.0,1.0918,37.67,Standard,0.2054,54401.59,12283.27,11175.61
POL007476,13,metal,wood_frame,0,1,1000000.0,4.1,39,6245,7,0,none,none,0,none,none,1,0,full,1,0,moderate,0,concrete_slab,11.1,0,1,0,0,0,0,0,0,41.5,-15.0,1.0,26.5,Preferred,0.095,32810.0,2570.75,3116.95
POL007477,4,slate,wood_frame,0,0,250000.0,2.4,30,4914,8,3,none,none,0,gas_fireplace,none,1,0,none,1,0,moderate,0,stone_dirt,3.4,0,0,0,0,0,0,0,0,33.0,2.0,1.0,35.0,Standard,0.2,38228.0,5242.76,7645.6
POL007478,17,tile,brick_veneer,0,1,500000.0,10.9,116,6113,3,1,dangerous_breed,none,0,gas_fireplace,none,0,1,none,0,0,sparse,0,poured_concrete,4.0,0,1,0,0,0,0,0,0,49.5,9.0,1.0,58.5,Standard,0.245,58906.0,28024.86,14431.97
POL007479,41,asphalt,brick_veneer,1,2,500000.0,1.8,80,3246,7,0,standard_pets,none,0,none,none,0,0,none,0,0,sparse,0,poured_concrete,6.6,1,0,0,0,0,0,0,0,74.5,3.0,1.0,77.5,Rated,0.376,49392.0,15926.72,18571.39
POL007480,18,tile,superior,0,1,350000.0,10.2,75,1331,7,0,none,none,0,wood_burning,home_office,1,1,none,0,0,moderate,0,concrete_slab,2.6,0,0,0,0,0,0,0,0,37.5,-6.0,1.0,31.5,Standard,0.172,34162.0,9972.31,5875.86
POL007481,11,asphalt,brick_veneer,0,1,750000.0,2.5,4,2947,9,0,standard_pets,none,0,gas_fireplace,none,0,0,none,0,0,sparse,0,concrete_slab,2.4,0,0,0,0,0,0,0,0,45.0,4.0,1.0,49.0,Standard,0.217,37114.0,4931.54,8053.74
POL007482,17,slate,wood_frame,0,2,350000.0,4.3,101,2468,3,0,standard_pets,none,0,none,none,0,0,none,0,1,dense,1,poured_concrete,3.9,0,0,0,0,0,0,1,0,45.5,3.0,1.03,49.95,Standard,0.3,60065.28,7018.84,18018.38
POL007483,16,tile,brick_veneer,0,0,250000.0,1.7,47,763,6,0,none,none,0,none,none,0,0,partial,1,0,moderate,0,concrete_slab,1.2,0,0,0,0,0,0,0,0,34.5,-6.0,1.0,28.5,Preferred,0.108,25486.0,5863.56,2752.49
POL007484,29,tile,brick_veneer,0,0,1500000.0,8.3,102,5591,7,0,dangerous_breed,in_ground,0,none,none,0,0,none,0,1,sparse,0,block,4.0,1,0,0,0,1,0,0,0,55.5,14.0,1.06,73.67,Rated,0.3032,92679.56,25530.52,28104.15
POL007485,23,asphalt,brick_veneer,1,0,350000.0,9.3,114,2066,9,0,none,above_ground,0,gas_fireplace,none,0,0,partial,0,0,dense,0,poured_concrete,11.8,0,1,0,0,0,0,0,0,67.0,0.0,1.0,67.0,Rated,0.307,48752.0,9626.05,14966.86
POL007486,10,metal,brick_veneer,0,0,250000.0,8.3,72,5367,4,3,standard_pets,in_ground,0,none,none,0,0,none,1,1,sparse,0,poured_concrete,0.5,0,1,0,0,0,0,0,0,29.5,16.0,1.0,45.5,Standard,0.237,54994.0,9626.19,13033.58
POL007487,34,asphalt,wood_frame,0,3,350000.0,5.1,50,6084,4,0,standard_pets,none,0,none,none,0,1,none,0,1,moderate,0,poured_concrete,17.0,0,1,0,0,1,0,1,0,72.5,-2.0,1.0918,76.97,Rated,0.4338,74027.35,39883.67,32114.22
POL007488,22,asphalt,wood_frame,0,0,500000.0,1.8,80,4668,5,0,standard_pets,none,0,none,home_office,0,0,partial,0,0,moderate,0,block,6.7,0,0,0,0,0,0,0,0,57.5,0.0,1.0,57.5,Standard,0.235,55236.0,4687.66,12980.46
POL007489,16,slate,wood_frame,0,1,350000.0,5.1,28,2139,10,1,standard_pets,none,0,wood_burning,active_business,0,0,none,0,0,moderate,0,stone_dirt,10.0,0,0,0,0,0,0,0,0,45.0,16.0,1.0,61.0,Rated,0.327,60518.0,16876.42,19789.39
POL007490,0,asphalt,wood_frame,1,1,500000.0,16.0,50,6357,5,0,none,none,0,gas_fireplace,active_business,0,1,none,1,1,sparse,0,block,4.9,0,0,0,0,0,0,1,0,67.5,-2.0,1.03,67.47,Rated,0.3222,75831.12,33297.44,24435.82
POL007491,14,metal,wood_frame,0,1,500000.0,5.2,54,3416,1,0,standard_pets,none,0,none,none,0,0,none,0,1,sparse,0,stone_dirt,16.1,0,0,0,0,0,0,1,0,39.5,3.0,1.03,43.77,Standard,0.2162,50405.76,2686.18,10899.74
POL007492,31,asphalt,masonry,0,1,250000.0,15.7,41,5843,8,0,standard_pets,above_ground,0,wood_burning,home_office,0,0,none,0,0,moderate,0,block,7.0,0,1,0,0,0,0,0,0,59.0,11.0,1.0,70.0,Rated,0.355,55366.0,15718.37,19654.93
POL007493,8,asphalt,wood_frame,0,0,350000.0,1.8,80,1833,8,3,none,none,0,none,home_office,1,1,none,0,0,dense,0,poured_concrete,10.8,0,0,0,0,0,0,0,0,47.0,-1.0,1.0,46.0,Standard,0.218,49366.0,12396.27,10761.79
POL007494,14,metal,masonry,1,0,500000.0,9.4,109,6820,9,2,standard_pets,none,1,gas_fireplace,none,0,0,none,0,0,dense,0,block,13.8,0,0,0,0,0,0,0,0,44.0,18.0,1.0,62.0,Rated,0.32,47060.0,18781.96,15059.2
POL007495,27,asphalt,wood_frame,0,3,500000.0,6.3,77,6252,3,0,standard_pets,none,0,wood_burning,none,0,0,none,0,0,sparse,0,block,4.1,1,0,0,0,0,0,0,0,68.5,7.0,1.0,75.5,Rated,0.424,72864.0,17695.79,30894.34
POL007496,23,asphalt,wood_frame,0,0,250000.0,8.6,19,3328,6,0,standard_pets,none,0,gas_fireplace,none,1,1,none,0,0,moderate,1,concrete_slab,16.1,0,0,0,0,0,0,0,0,54.5,-7.0,1.0,47.5,Standard,0.18,38896.0,2736.53,7001.28
POL007497,34,asphalt,wood_frame,0,0,350000.0,6.2,118,896,10,3,none,none,0,none,none,1,0,none,0,0,sparse,0,concrete_slab,6.1,0,1,0,0,0,0,0,0,65.0,3.0,1.0,68.0,Rated,0.33,52332.0,27453.15,17269.56
POL007498,21,asphalt,wood_frame,0,0,1000000.0,3.3,110,3681,9,0,none,in_ground,1,gas_fireplace,home_office,0,0,none,0,0,moderate,0,block,2.7,1,0,0,0,0,0,0,0,61.0,13.0,1.0,74.0,Rated,0.34,83162.0,46859.87,28275.08
POL007499,26,tile,superior,0,0,750000.0,5.8,90,2764,4,0,dangerous_breed,in_ground,1,none,none,1,0,none,0,1,moderate,0,poured_concrete,3.5,0,0,0,0,1,0,0,0,41.5,13.0,1.06,57.77,Standard,0.285,52779.04,22896.89,15042.03
POL007500,18,asphalt,wood_frame,0,0,500000.0,13.4,59,2106,9,0,none,in_ground,0,gas_fireplace,none,1,1,none,0,0,sparse,1,poured_concrete,14.4,0,0,0,0,0,0,0,0,55.0,-4.0,1.0,51.0,Standard,0.199,58032.0,17640.84,11548.37
POL007501,44,metal,wood_frame,0,5,150000.0,2.7,114,2523,6,0,standard_pets,none,0,none,none,0,1,none,0,0,moderate,0,block,3.9,0,0,0,0,0,0,0,0,58.5,-2.0,1.0,56.5,Standard,0.42,49566.0,9345.36,20817.72
POL007502,11,slate,masonry,0,2,500000.0,15.2,38,2844,4,0,none,none,0,gas_fireplace,none,1,0,none,0,0,sparse,0,concrete_slab,5.8,0,0,0,0,0,0,0,0,34.5,-5.0,1.0,29.5,Preferred,0.177,23528.0,10133.39,4164.46
POL007503,19,asphalt,wood_frame,1,3,150000.0,0.5,111,6403,6,2,none,none,0,none,active_business,1,1,partial,0,0,sparse,0,block,2.1,0,1,0,0,0,0,0,0,74.5,-2.0,1.0,72.5,Rated,0.422,64086.0,11946.84,27044.29
POL007504,0,tile,wood_frame,1,0,500000.0,0.5,60,2834,6,0,none,none,0,gas_fireplace,none,0,0,none,0,1,moderate,1,block,10.9,0,0,0,0,0,0,0,0,50.5,1.0,1.0,51.5,Standard,0.24,52168.0,3761.81,12520.32
POL007505,20,tile,wood_frame,0,0,500000.0,3.4,63,1277,4,0,none,above_ground,0,none,none,1,1,none,0,0,moderate,0,concrete_slab,6.7,0,0,0,0,0,0,0,0,46.5,-8.0,1.0,38.5,Standard,0.099,44394.0,1685.96,4395.01
POL007506,44,asphalt,wood_frame,1,2,350000.0,9.4,83,3901,10,1,standard_pets,none,0,wood_burning,home_office,0,1,none,0,0,dense,0,poured_concrete,3.3,0,0,0,0,0,0,0,0,83.0,8.0,1.0,91.0,Decline,0.471,70042.0,31487.87,32989.78
POL007507,0,asphalt,wood_frame,0,2,150000.0,1.4,22,4975,5,0,none,none,0,wood_burning,active_business,0,0,none,0,1,moderate,1,stone_dirt,19.0,1,0,1,1,0,0,1,0,46.5,8.0,1.1903,64.87,Rated,0.4962,116050.52,8166.36,57586.28
POL007508,9,asphalt,wood_frame,0,1,500000.0,5.9,8,4335,1,1,dangerous_breed,none,0,none,home_office,0,1,none,0,0,moderate,1,poured_concrete,2.2,1,1,0,0,0,0,0,0,49.5,9.0,1.0,58.5,Standard,0.259,51110.0,15352.34,13237.49
POL007509,31,tile,masonry,0,3,750000.0,4.0,52,5951,9,0,standard_pets,in_ground,0,gas_fireplace,none,0,1,partial,0,0,dense,0,concrete_slab,31.0,0,0,0,0,0,0,0,0,54.0,1.0,1.0,55.0,Standard,0.325,48312.0,8318.47,15701.4
POL007510,38,tile,masonry,0,4,500000.0,1.7,50,6506,7,0,none,above_ground,0,gas_fireplace,home_office,0,0,none,0,0,dense,0,poured_concrete,12.5,0,1,0,0,0,0,0,0,53.5,5.0,1.0,58.5,Standard,0.414,48112.0,9035.18,19918.37
POL007511,21,asphalt,wood_frame,1,0,500000.0,1.7,112,3787,5,0,standard_pets,in_ground,0,gas_fireplace,none,0,0,none,1,0,moderate,0,stone_dirt,14.9,0,0,0,0,0,0,0,0,71.5,8.0,1.0,79.5,Rated,0.348,76734.0,19631.78,26703.43
POL007512,17,slate,wood_frame,1,0,250000.0,0.5,82,4659,5,2,dangerous_breed,none,0,gas_fireplace,none,0,0,none,0,0,moderate,0,block,8.3,1,1,0,0,0,0,0,0,53.5,18.0,1.0,71.5,Rated,0.35,53878.0,20670.85,18857.3
POL007513,31,slate,wood_frame,0,1,500000.0,3.8,31,6610,6,3,standard_pets,none,0,none,none,0,0,none,0,0,dense,0,concrete_slab,29.7,1,1,1,0,0,0,0,0,55.5,12.0,1.08,72.9,Rated,0.4118,63013.0,36868.05,25950.01
POL007514,26,tile,brick_veneer,0,5,500000.0,3.0,51,5294,8,0,standard_pets,none,1,none,none,0,1,none,0,0,sparse,0,concrete_slab,3.0,0,0,0,0,0,0,0,0,58.0,3.0,1.0,61.0,Rated,0.434,44768.0,37576.15,19429.31
POL007515,27,slate,wood_frame,1,0,350000.0,1.7,11,2214,3,2,standard_pets,none,0,none,none,0,0,none,0,0,moderate,0,concrete_slab,2.3,0,0,0,0,0,0,0,0,57.5,12.0,1.0,69.5,Rated,0.312,35908.0,5747.59,11203.3
POL007516,17,asphalt,masonry,0,1,500000.0,17.6,65,1196,8,0,standard_pets,none,0,gas_fireplace,home_office,0,0,partial,1,0,moderate,1,poured_concrete,15.8,1,0,1,0,0,0,0,1,48.0,-1.0,1.1124,52.28,Standard,0.3184,45654.16,14428.31,14537.33
POL007517,38,metal,brick_veneer,0,1,500000.0,8.5,99,1723,3,0,dangerous_breed,above_ground,0,none,home_office,1,1,none,0,0,moderate,0,poured_concrete,15.9,0,0,0,0,0,0,0,0,47.5,1.0,1.0,48.5,Standard,0.197,40886.0,4210.26,8054.54
POL007518,28,tile,wood_frame,0,0,500000.0,3.7,20,6628,10,0,standard_pets,above_ground,0,gas_fireplace,none,0,0,none,0,1,dense,0,concrete_slab,8.7,0,0,0,0,1,0,0,0,52.0,7.0,1.06,62.54,Rated,0.293,65084.08,25359.49,19068.33
POL007519,17,slate,brick_veneer,1,1,250000.0,3.7,39,4215,5,0,standard_pets,none,0,none,home_office,0,1,none,0,1,moderate,0,concrete_slab,5.3,1,0,0,0,0,0,1,0,49.5,-1.0,1.03,49.95,Standard,0.229,43686.0,11127.42,10002.35
POL007520,43,asphalt,wood_frame,0,0,350000.0,1.1,106,5473,5,0,dangerous_breed,none,0,none,active_business,0,1,none,0,0,sparse,0,block,4.3,0,0,0,0,0,0,0,0,65.5,7.0,1.0,72.5,Rated,0.262,75526.0,43817.56,19787.81
POL007521,7,asphalt,wood_frame,0,2,1500000.0,5.2,10,3474,2,0,none,none,0,none,home_office,0,0,none,0,0,dense,0,block,0.1,1,1,0,0,0,0,0,0,53.5,1.0,1.0,54.5,Standard,0.283,58848.0,20589.94,16653.98
POL007522,30,asphalt,wood_frame,0,1,350000.0,15.4,60,5509,1,0,standard_pets,none,0,gas_fireplace,home_office,1,1,none,1,0,moderate,0,block,10.1,1,1,0,0,0,0,0,0,69.5,-8.0,1.0,61.5,Rated,0.239,54118.0,7874.49,12934.2
POL007523,33,asphalt,wood_frame,0,2,150000.0,11.4,27,2514,3,0,standard_pets,in_ground,0,none,active_business,0,1,partial,0,0,moderate,0,concrete_slab,45.6,0,1,0,0,0,0,0,1,64.5,4.0,1.03,70.56,Rated,0.3623,66570.56,32955.83,24115.19
POL007524,6,tile,brick_veneer,0,0,750000.0,0.5,75,2423,10,0,none,none,0,none,none,0,0,partial,0,0,sparse,0,poured_concrete,10.8,0,0,0,0,0,0,0,0,32.0,-4.0,1.0,28.0,Preferred,0.11,38846.0,3679.25,4273.06
POL007525,35,asphalt,brick_veneer,0,0,250000.0,0.5,4,2942,4,0,none,in_ground,1,none,home_office,0,0,none,0,1,dense,0,concrete_slab,2.4,0,0,0,0,1,0,0,0,51.5,12.0,1.06,67.31,Rated,0.2918,57116.72,32154.44,16668.94
POL007526,17,slate,wood_frame,1,2,350000.0,16.3,113,5190,7,0,standard_pets,none,0,none,none,1,1,partial,0,1,moderate,0,block,4.0,0,0,0,0,0,0,1,0,65.5,-12.0,1.03,55.11,Standard,0.2926,52617.6,16338.63,15393.81
POL007527,37,tile,superior,0,0,350000.0,1.1,62,5898,7,0,none,none,1,gas_fireplace,home_office,0,1,none,0,0,dense,0,concrete_slab,6.4,1,0,0,0,0,0,0,0,42.5,2.0,1.0,44.5,Standard,0.183,37756.0,10575.42,6909.35
POL007528,8,tile,wood_frame,1,0,1000000.0,4.0,14,6375,9,0,none,none,0,gas_fireplace,none,0,0,none,0,0,dense,0,stone_dirt,6.8,1,0,0,0,0,0,0,0,54.0,1.0,1.0,55.0,Standard,0.234,56070.0,7026.06,13120.38
POL007529,8,asphalt,wood_frame,0,0,350000.0,0.5,31,4990,4,1,standard_pets,in_ground,0,wood_burning,home_office,1,0,none,1,0,moderate,0,block,3.7,0,0,0,0,0,0,0,0,45.5,11.0,1.0,56.5,Standard,0.223,68560.0,14304.79,15288.88
POL007530,7,metal,wood_frame,0,1,500000.0,9.3,80,5544,3,0,none,none,0,gas_fireplace,home_office,1,0,none,1,1,sparse,0,poured_concrete,4.5,0,1,0,0,0,0,1,0,39.5,-6.0,1.03,34.51,Standard,0.1791,55931.04,10571.85,10019.49
POL007531,34,slate,brick_veneer,0,0,500000.0,0.6,40,4411,3,0,standard_pets,none,0,gas_fireplace,none,0,0,partial,1,0,sparse,0,concrete_slab,9.0,0,0,0,0,0,0,0,0,43.5,-2.0,1.0,41.5,Standard,0.125,32022.0,1060.78,4002.75
POL007532,17,slate,superior,0,1,150000.0,5.2,35,3351,10,0,none,none,0,gas_fireplace,none,0,1,none,0,0,sparse,0,concrete_slab,1.7,1,0,0,0,0,0,0,0,32.0,-4.0,1.0,28.0,Preferred,0.154,21002.0,3038.52,3234.31
POL007533,4,asphalt,brick_veneer,0,1,350000.0,0.5,77,2311,10,0,none,none,0,gas_fireplace,none,0,0,none,0,0,dense,0,block,26.0,0,0,0,0,0,0,0,0,43.0,1.0,1.0,44.0,Standard,0.218,45532.0,12857.09,9925.98
POL007534,13,asphalt,superior,0,1,350000.0,0.9,104,2161,1,0,none,above_ground,0,wood_burning,none,0,0,none,0,0,moderate,1,concrete_slab,2.1,1,0,0,0,0,0,0,0,40.5,7.0,1.0,47.5,Standard,0.244,52742.0,4622.8,12869.05
POL007535,27,asphalt,wood_frame,0,3,1500000.0,3.6,8,6794,6,0,none,none,0,wood_burning,none,0,0,none,0,1,sparse,0,poured_concrete,12.0,1,1,0,0,1,0,1,0,70.5,4.0,1.0918,81.34,Decline,0.5015,94086.4,26134.18,47183.01
POL007536,29,asphalt,wood_frame,0,0,750000.0,0.5,80,2971,4,0,none,none,1,gas_fireplace,none,0,0,full,0,1,sparse,0,poured_concrete,4.9,0,1,0,0,1,1,0,0,59.5,-1.0,1.0918,63.87,Rated,0.2816,60077.76,15039.8,16915.33
POL007537,3,asphalt,brick_veneer,0,0,750000.0,1.1,43,1221,5,0,standard_pets,none,0,gas_fireplace,none,0,0,none,1,0,sparse,0,concrete_slab,3.1,0,0,0,0,0,0,0,0,37.5,2.0,1.0,39.5,Standard,0.152,40682.0,2049.47,6183.66
POL007538,38,tile,brick_veneer,0,0,350000.0,0.7,6,4203,2,0,standard_pets,none,0,gas_fireplace,none,0,1,none,0,0,moderate,0,poured_concrete,7.4,0,0,0,0,0,0,0,0,46.5,-1.0,1.0,45.5,Standard,0.128,32986.0,6757.75,4222.21
POL007539,19,tile,wood_frame,0,3,350000.0,0.5,95,6948,8,0,dangerous_breed,in_ground,0,none,none,0,1,none,1,0,sparse,0,poured_concrete,4.6,0,1,0,0,0,0,0,0,56.0,7.0,1.0,63.0,Rated,0.359,75296.0,51560.14,27031.26
POL007540,24,asphalt,masonry,1,3,350000.0,17.7,43,6814,10,0,standard_pets,in_ground,0,none,home_office,0,0,partial,0,1,moderate,1,block,6.7,0,0,0,0,1,0,1,0,72.0,6.0,1.0918,85.16,Decline,0.5945,66355.46,39122.54,39450.5
POL007541,27,asphalt,wood_frame,0,0,500000.0,3.0,43,751,3,0,standard_pets,in_ground,1,none,none,0,1,partial,0,0,moderate,0,block,0.6,0,0,0,0,0,0,0,0,55.5,5.0,1.0,60.5,Rated,0.23,50242.0,14099.88,11555.66
POL007542,11,metal,wood_frame,0,0,500000.0,9.8,5,2202,7,0,standard_pets,none,0,none,none,1,0,full,0,0,moderate,0,concrete_slab,2.1,0,1,0,0,0,0,0,0,34.5,-10.0,1.0,24.5,Preferred,0.079,13604.0,1638.2,1074.72
POL007543,1,asphalt,brick_veneer,0,0,750000.0,2.2,15,4890,9,0,dangerous_breed,above_ground,0,none,none,0,0,none,1,1,sparse,1,stone_dirt,18.3,0,1,0,1,0,0,0,0,39.0,9.0,1.07,51.36,Standard,0.232,63984.0,12413.31,14844.29
POL007544,42,slate,brick_veneer,0,2,750000.0,0.5,65,5513,9,0,standard_pets,in_ground,0,gas_fireplace,none,0,1,none,0,1,sparse,0,poured_concrete,0.4,1,1,0,0,1,0,1,0,50.0,5.0,1.0918,60.05,Rated,0.3504,80320.33,13292.92,28147.14
POL007545,13,asphalt,wood_frame,0,1,150000.0,5.9,73,3533,8,1,none,none,0,gas_fireplace,home_office,0,1,none,0,0,moderate,0,concrete_slab,4.2,0,0,0,0,0,0,0,0,53.0,2.0,1.0,55.0,Standard,0.258,55206.0,22641.89,14243.15
POL007546,21,asphalt,wood_frame,0,3,750000.0,0.5,3,5197,3,0,standard_pets,none,0,none,none,0,0,none,0,0,moderate,0,poured_concrete,7.4,1,1,0,0,0,0,0,0,62.5,3.0,1.0,65.5,Rated,0.379,50734.0,41501.81,19228.19
POL007547,30,asphalt,wood_frame,0,0,500000.0,4.0,63,2663,5,0,none,above_ground,0,wood_burning,none,1,1,none,0,0,sparse,1,poured_concrete,4.3,0,0,0,0,0,0,0,0,60.5,-4.0,1.0,56.5,Standard,0.203,61366.0,12772.92,12457.3
POL007548,22,slate,brick_veneer,0,0,350000.0,0.7,4,4918,10,0,dangerous_breed,none,0,none,none,1,0,none,0,1,sparse,1,concrete_slab,1.7,0,0,0,0,1,0,0,0,38.0,2.0,1.06,42.4,Standard,0.1961,33932.08,8323.58,6653.4
POL007549,19,asphalt,masonry,0,1,500000.0,5.6,36,3320,1,0,none,none,0,none,none,1,1,partial,0,0,moderate,0,stone_dirt,3.9,0,0,0,0,0,0,0,0,46.5,-15.0,1.0,31.5,Standard,0.103,23120.0,1670.49,2381.36
POL007550,37,metal,brick_veneer,0,3,750000.0,11.2,102,6949,7,0,standard_pets,none,0,none,none,0,1,partial,0,0,moderate,0,concrete_slab,0.4,0,0,0,0,0,0,0,0,57.5,-6.0,1.0,51.5,Standard,0.287,47258.0,19690.07,13563.05
POL007551,3,asphalt,wood_frame,0,0,350000.0,15.6,25,3019,4,1,standard_pets,above_ground,0,gas_fireplace,none,0,0,none,0,0,moderate,0,concrete_slab,3.0,0,0,0,0,0,0,0,0,48.5,12.0,1.0,60.5,Rated,0.248,48538.0,24354.38,12037.42
POL007552,14,asphalt,superior,0,0,250000.0,3.8,29,4679,9,0,standard_pets,above_ground,0,wood_burning,home_office,1,1,partial,0,0,moderate,0,poured_concrete,3.9,0,1,0,0,0,0,0,0,33.0,-4.0,1.0,29.0,Preferred,0.118,31878.0,4373.13,3761.6
POL007553,23,tile,masonry,0,3,350000.0,3.8,1,4272,10,0,none,none,0,wood_burning,active_business,0,1,full,0,0,moderate,1,poured_concrete,10.0,0,0,0,0,0,0,0,0,46.0,-4.0,1.0,42.0,Standard,0.306,34424.0,20261.91,10533.74
POL007554,24,asphalt,wood_frame,0,0,1000000.0,0.5,114,5834,8,0,dangerous_breed,none,0,none,home_office,0,0,none,0,0,moderate,0,concrete_slab,13.0,0,0,0,0,0,0,0,0,62.0,9.0,1.0,71.0,Rated,0.301,75688.0,23243.11,22782.09
POL007555,0,slate,wood_frame,0,0,750000.0,7.3,17,3665,10,0,standard_pets,in_ground,1,none,none,0,0,none,0,0,moderate,0,poured_concrete,7.7,0,0,0,0,0,0,0,0,36.0,14.0,1.0,50.0,Standard,0.225,55890.0,4176.27,12575.25
POL007556,6,asphalt,wood_frame,0,0,250000.0,15.6,6,1170,7,0,none,none,0,none,active_business,0,0,partial,0,1,dense,0,poured_concrete,4.6,1,0,0,0,0,0,0,0,44.5,0.0,1.0,44.5,Standard,0.21,43220.0,5116.87,9076.2
POL007557,30,asphalt,wood_frame,0,0,500000.0,2.9,109,4992,10,0,dangerous_breed,none,0,wood_burning,none,0,0,none,0,0,sparse,0,concrete_slab,0.7,0,1,0,0,0,0,0,0,65.0,12.0,1.0,77.0,Rated,0.324,76404.0,61014.93,24754.9
POL007558,11,slate,masonry,0,0,250000.0,7.9,110,3862,4,0,standard_pets,in_ground,0,wood_burning,none,0,0,none,0,0,sparse,1,concrete_slab,2.7,0,0,0,0,0,0,0,0,30.5,13.0,1.0,43.5,Standard,0.187,65224.0,14557.6,12196.89
POL007559,41,metal,masonry,0,1,350000.0,8.0,86,4649,2,1,none,none,0,none,none,0,0,none,0,1,moderate,0,concrete_slab,1.6,1,0,0,0,1,0,1,0,44.5,5.0,1.0918,54.04,Standard,0.3106,49418.68,11431.28,15347.41
POL007560,4,asphalt,masonry,0,0,350000.0,7.7,19,3989,3,3,none,none,0,none,none,0,0,none,0,0,dense,0,poured_concrete,17.0,0,1,0,0,0,0,0,0,35.5,9.0,1.0,44.5,Standard,0.232,33118.0,10180.29,7683.38
POL007561,43,slate,wood_frame,0,0,350000.0,7.1,14,683,8,0,none,none,1,gas_fireplace,none,0,0,partial,1,0,sparse,0,poured_concrete,29.3,0,0,0,0,0,0,0,0,50.0,0.0,1.0,50.0,Standard,0.216,26636.0,5298.65,5753.38
POL007562,41,asphalt,brick_veneer,0,2,150000.0,1.2,51,6873,6,0,standard_pets,none,0,none,home_office,1,1,none,0,0,sparse,0,poured_concrete,4.3,1,0,0,0,0,0,0,0,58.5,-7.0,1.0,51.5,Standard,0.241,44426.0,10789.33,10706.67
POL007563,37,slate,wood_frame,0,5,500000.0,7.0,117,973,3,0,none,none,0,none,none,0,1,none,0,1,sparse,1,concrete_slab,1.7,0,0,0,0,1,0,1,0,63.5,-5.0,1.0918,63.87,Rated,0.5039,72266.13,13954.06,36415.1
POL007564,11,tile,wood_frame,0,2,750000.0,0.8,27,6948,10,0,dangerous_breed,none,0,none,none,0,1,none,0,1,sparse,0,poured_concrete,0.8,0,0,0,0,0,0,1,0,46.0,3.0,1.03,50.47,Standard,0.2671,60216.48,19979.3,16085.03
